transaction_id,customer_id,merchant_id,amount,payment_method,failure_reason,failure_code,timestamp,customer_segment,previous_transactions,previous_success_rate,avg_payment_amount,customer_lifetime_value,preferred_channel,retry_count,subscription_type,days_since_last_payment,action_taken,recovered,recovery_time,discount,communication_cost
txn_001008,cust_0345,1,22320.94,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-14T00:10:14.657384,regular,8,0.885,628.83,6750.99,email,0,,17,send_payment_link,1,3.98,0.0,0.5
txn_001009,cust_0332,1,3301.75,nach,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-03T04:03:14.907623,at_risk,11,0.103,2282.19,17409.96,whatsapp,2,monthly,51,retry_delayed,0,0.0,0.0,0.0
txn_001010,cust_0203,3,6542.74,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-18T14:53:40.930421,regular,4,0.776,1820.28,19751.35,whatsapp,0,monthly,5,email_reminder,0,0.0,0.0,0.1
txn_001011,cust_0474,1,2947.63,upi,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-06T16:08:42.904173,regular,79,0.99,494.71,27758.02,email,0,,2,send_payment_link,0,0.0,0.0,0.5
txn_001012,cust_0477,2,665.4,wallet,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-01T19:19:14.575332,at_risk,1,0.477,557.44,9560.26,sms,0,monthly,3,email_reminder,0,0.0,0.0,0.1
txn_001013,cust_0163,1,3852.78,wallet,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-29T09:14:47.449977,b2b,30,0.341,900.78,1449032.07,email,3,,49,retry_delayed,0,0.0,0.0,0.0
txn_001014,cust_0137,3,5232.12,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-17T18:13:18.918862,regular,60,0.793,386.9,34393.63,email,3,monthly,34,offer_discount,0,0.0,0.0,418.67
txn_001015,cust_0306,3,9802.29,nach,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-23T08:50:32.509506,vip,20,0.642,1834.92,338747.18,whatsapp,1,,22,whatsapp_nudge,0,0.0,0.0,1.5
txn_001016,cust_0105,3,16883.78,wallet,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-10T21:24:05.702769,new,2,0.805,4776.92,8409.03,upi,2,,0,sms_reminder,0,0.0,0.0,0.25
txn_001017,cust_0336,1,20638.93,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-17T08:30:26.059089,new,12,0.79,2411.93,921.77,whatsapp,3,monthly,33,send_payment_link,0,0.0,0.0,0.5
txn_001018,cust_0357,2,1537.29,netbanking,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-30T13:25:18.012059,regular,110,0.853,620.86,35862.37,whatsapp,0,,12,whatsapp_nudge,0,0.0,0.0,1.5
txn_001019,cust_0209,3,6770.48,card,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-25T08:29:58.466147,regular,2,0.755,2119.17,34495.67,whatsapp,0,annual,8,escalate_human,0,0.0,0.0,50.0
txn_001020,cust_0071,1,1025.95,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-30T07:57:20.159463,regular,1,0.74,1325.76,46867.31,upi,0,,1,offer_discount,1,8.19,51.3,51.4
txn_001021,cust_0277,1,3244.63,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-02T04:45:31.127906,regular,1,0.917,2893.6,12066.15,whatsapp,3,,22,send_payment_link,0,0.0,0.0,0.5
txn_001022,cust_0494,1,7850.91,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-10T03:04:42.231351,regular,8,0.795,348.0,32380.27,whatsapp,3,monthly,12,offer_discount,0,0.0,0.0,785.19
txn_001023,cust_0150,3,7365.3,upi,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-06T23:02:27.965286,vip,8,0.762,1130.21,416513.24,whatsapp,3,monthly,7,send_payment_link,1,3.06,0.0,0.5
txn_001024,cust_0074,3,678.05,upi,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-23T02:06:08.670655,at_risk,11,0.383,1212.39,12413.94,whatsapp,3,annual,3,escalate_human,0,0.0,0.0,50.0
txn_001025,cust_0101,3,944.79,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-02T02:37:09.898567,regular,20,0.691,858.44,33449.11,sms,1,quarterly,11,email_reminder,1,27.91,0.0,0.1
txn_001026,cust_0268,3,45860.5,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-09T12:27:55.559737,vip,31,0.82,803.09,244256.49,email,3,monthly,0,escalate_human,1,32.53,0.0,50.0
txn_001027,cust_0281,2,29368.27,card,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-21T20:08:38.503398,new,20,0.351,5005.0,8377.6,email,3,quarterly,6,escalate_human,0,0.0,0.0,50.0
txn_001028,cust_0098,2,2306.69,wallet,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-26T22:00:55.162206,regular,32,0.747,2306.86,40016.81,email,1,quarterly,10,send_payment_link,1,14.05,0.0,0.5
txn_001029,cust_0379,3,1444.52,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-15T06:49:25.079658,at_risk,9,0.448,167.93,6567.72,whatsapp,2,,1,whatsapp_nudge,0,0.0,0.0,1.5
txn_001030,cust_0493,3,1312.7,upi,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-04T18:20:04.037951,vip,41,0.983,1355.8,130003.75,email,1,,13,escalate_human,0,0.0,0.0,50.0
txn_001031,cust_0119,1,793.02,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-08T01:37:53.744079,regular,2,0.671,579.88,31313.87,whatsapp,1,monthly,3,offer_discount,1,6.23,79.3,79.4
txn_001032,cust_0267,1,6393.21,netbanking,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-25T14:25:49.699727,vip,1,0.833,962.71,154648.86,whatsapp,0,,33,whatsapp_nudge,1,9.55,0.0,1.5
txn_001033,cust_0201,3,1649.57,card,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-03T07:48:45.788204,new,22,0.571,312.08,9945.56,whatsapp,0,monthly,5,send_payment_link,1,3.49,0.0,0.5
txn_001034,cust_0099,1,4230.04,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-27T01:17:59.673452,b2b,10,0.958,4560.38,484792.58,whatsapp,3,,16,send_payment_link,0,0.0,0.0,0.5
txn_001035,cust_0283,3,1331.38,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-31T09:14:37.144995,regular,7,0.74,1061.12,38404.97,whatsapp,2,,20,email_reminder,0,0.0,0.0,0.1
txn_001036,cust_0428,2,1015.09,wallet,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-15T09:04:02.617696,new,3,0.894,1420.61,5147.68,sms,0,monthly,29,offer_discount,1,8.95,50.75,50.85
txn_001037,cust_0415,1,10973.29,netbanking,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-09T01:13:55.637899,vip,11,0.834,94.98,422931.89,upi,3,,7,switch_to_upi,0,0.0,0.0,0.0
txn_001038,cust_0046,2,11335.69,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-02T11:59:12.128088,vip,1,0.66,672.84,192668.41,whatsapp,2,monthly,23,send_payment_link,0,0.0,0.0,0.5
txn_001039,cust_0467,2,49054.03,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-12T19:58:29.531623,regular,15,0.865,1438.38,32685.35,sms,0,monthly,36,escalate_human,0,0.0,0.0,50.0
txn_001040,cust_0270,1,1258.02,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-17T12:36:24.509704,regular,1,0.685,172.62,28806.77,whatsapp,2,,0,switch_to_upi,0,0.0,0.0,0.0
txn_001041,cust_0251,1,3835.03,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-29T11:22:53.656690,regular,5,0.566,5561.86,41802.59,email,3,,11,escalate_human,0,0.0,0.0,50.0
txn_001042,cust_0169,3,1411.71,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-18T20:40:53.892037,new,4,0.866,638.0,4744.97,sms,3,monthly,11,send_payment_link,1,19.07,0.0,0.5
txn_001043,cust_0165,1,1105.4,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-03T21:16:00.086277,new,30,0.939,983.34,1177.39,whatsapp,0,,20,offer_discount,0,0.0,0.0,55.37
txn_001044,cust_0002,3,86859.64,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-12T00:48:48.590931,b2b,6,0.805,1032.86,1323343.73,sms,2,,18,escalate_human,0,0.0,0.0,50.0
txn_001045,cust_0174,3,3128.49,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-26T13:30:52.285223,regular,27,0.708,381.62,31210.01,whatsapp,0,,8,whatsapp_nudge,0,0.0,0.0,1.5
txn_001046,cust_0267,1,6615.16,upi,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-26T18:40:46.655862,vip,1,0.833,962.71,154648.86,whatsapp,2,monthly,33,offer_discount,0,0.0,0.0,529.31
txn_001047,cust_0131,2,2919.3,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-27T19:52:26.544867,vip,25,0.775,5401.1,228754.99,upi,1,monthly,38,escalate_human,0,0.0,0.0,50.0
txn_001048,cust_0077,1,3570.01,emi,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-11T03:48:40.918176,regular,22,0.972,3755.6,7273.39,email,2,,1,retry_delayed,1,39.47,0.0,0.0
txn_001049,cust_0187,3,1700.7,netbanking,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-19T09:01:00.964221,regular,3,0.825,826.04,42922.94,email,1,,7,retry_delayed,1,29.24,0.0,0.0
txn_001050,cust_0499,3,1742.14,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-02T16:58:58.609212,regular,4,0.766,3688.36,6905.28,sms,3,monthly,14,sms_reminder,0,0.0,0.0,0.25
txn_001051,cust_0391,3,3748.67,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-10T01:39:18.753021,vip,10,0.851,131.95,267942.01,email,1,monthly,15,send_payment_link,1,9.89,0.0,0.5
txn_001052,cust_0184,3,8153.74,emi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-09T15:41:52.036836,regular,13,0.669,675.66,27942.37,email,3,,21,offer_discount,0,0.0,0.0,407.79
txn_001053,cust_0199,2,6128.84,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-05T04:05:37.465784,regular,8,0.939,978.14,20255.35,upi,3,,19,send_payment_link,1,15.72,0.0,0.5
txn_001054,cust_0112,3,5609.6,upi,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-27T07:53:49.868248,vip,27,0.419,708.89,180087.61,email,1,,6,send_payment_link,1,5.76,0.0,0.5
txn_001055,cust_0437,3,3707.52,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-18T14:02:08.853754,new,9,0.78,1593.44,1236.74,whatsapp,3,monthly,11,retry_delayed,0,0.0,0.0,0.0
txn_001056,cust_0173,2,304.5,card,BANK_DOWNTIME,GATEWAY_ERROR,2025-07-05T13:20:43.946505,regular,6,0.841,1523.19,39183.94,email,2,quarterly,19,retry_delayed,0,0.0,0.0,0.0
txn_001057,cust_0034,3,19592.25,card,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-06T19:01:54.622338,vip,5,0.819,7627.01,127081.09,sms,3,,23,switch_to_upi,1,2.38,0.0,0.0
txn_001058,cust_0341,3,2431.36,netbanking,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-19T17:32:46.426640,regular,26,0.805,1695.81,16118.04,email,2,,13,send_payment_link,1,5.5,0.0,0.5
txn_001059,cust_0486,2,4713.3,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-16T17:03:21.391308,regular,1,0.64,195.69,12655.6,whatsapp,0,monthly,18,offer_discount,0,0.0,0.0,377.16
txn_001060,cust_0050,1,7117.97,upi,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-06T07:20:09.670458,b2b,41,0.946,988.99,1991382.5,whatsapp,2,monthly,5,switch_to_upi,0,0.0,0.0,0.0
txn_001061,cust_0069,2,3115.82,wallet,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-25T12:53:49.641054,vip,2,0.811,851.65,143159.24,email,1,,10,whatsapp_nudge,0,0.0,0.0,1.5
txn_001062,cust_0077,1,417.96,emi,MERCHANT_INTEGRATION_ERROR,SERVER_ERROR,2025-07-02T21:39:41.006414,regular,22,0.972,3755.6,7273.39,email,1,monthly,1,retry_delayed,0,0.0,0.0,0.0
txn_001063,cust_0433,3,6295.54,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-19T06:05:26.181086,regular,17,0.652,1086.51,17207.33,email,0,,19,retry_delayed,1,40.47,0.0,0.0
txn_001064,cust_0163,1,40356.89,wallet,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-25T23:12:36.465955,b2b,30,0.341,900.78,1449032.07,email,2,,49,retry_delayed,0,0.0,0.0,0.0
txn_001065,cust_0070,3,1143.5,card,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-13T04:52:35.118262,regular,28,0.59,362.32,24409.72,whatsapp,2,monthly,10,retry_delayed,0,0.0,0.0,0.0
txn_001066,cust_0118,3,1126.87,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-16T13:36:57.325617,regular,16,0.94,70.68,47689.05,whatsapp,2,monthly,2,retry_delayed,0,0.0,0.0,0.0
txn_001067,cust_0050,1,30431.8,nach,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-30T16:03:48.662584,b2b,41,0.946,988.99,1991382.5,whatsapp,0,monthly,5,retry_delayed,1,17.48,0.0,0.0
txn_001068,cust_0078,2,39780.34,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-23T07:59:46.503821,vip,20,0.713,747.75,299093.38,upi,3,,24,retry_delayed,0,0.0,0.0,0.0
txn_001069,cust_0316,3,2460.78,card,MERCHANT_INTEGRATION_ERROR,SERVER_ERROR,2025-07-25T12:18:45.516422,new,9,0.817,643.75,9196.27,sms,0,annual,54,whatsapp_nudge,0,0.0,0.0,1.5
txn_001070,cust_0174,3,3175.6,nach,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-24T15:20:09.319031,regular,27,0.708,381.62,31210.01,whatsapp,2,quarterly,8,email_reminder,0,0.0,0.0,0.1
txn_001071,cust_0388,3,9766.62,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-27T01:22:34.940450,regular,8,0.825,515.9,24711.21,whatsapp,0,,7,offer_discount,0,0.0,0.0,1465.09
txn_001072,cust_0354,3,28433.54,nach,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-07T17:33:49.593157,b2b,8,0.704,2244.72,342976.53,email,0,,6,offer_discount,1,1.52,1421.68,1421.78
txn_001073,cust_0335,2,6099.64,emi,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-14T09:29:46.202376,regular,17,0.5,316.1,37511.5,sms,3,monthly,21,escalate_human,0,0.0,0.0,50.0
txn_001074,cust_0192,1,8053.35,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-16T12:05:53.967615,regular,5,0.636,7392.81,42919.46,email,0,monthly,1,offer_discount,0,0.0,0.0,966.5
txn_001075,cust_0009,2,1966.98,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-28T10:47:04.094626,new,26,0.844,974.4,1355.45,whatsapp,0,,3,offer_discount,0,0.0,0.0,295.15
txn_001076,cust_0404,3,1006.19,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-11T11:56:01.942068,at_risk,12,0.17,491.74,11465.8,sms,2,,7,sms_reminder,0,0.0,0.0,0.25
txn_001077,cust_0055,1,3589.57,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-19T10:16:19.226815,at_risk,3,0.348,905.44,7471.23,email,2,,62,sms_reminder,0,0.0,0.0,0.25
txn_001078,cust_0273,3,21048.28,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-06T00:07:22.411113,vip,2,0.861,1275.89,255311.29,email,3,,21,escalate_human,1,21.58,0.0,50.0
txn_001079,cust_0091,3,7411.55,card,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-10T12:59:56.976467,vip,7,0.844,1551.89,143472.76,whatsapp,0,,5,retry_delayed,1,10.21,0.0,0.0
txn_001080,cust_0494,1,2704.62,card,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-02T06:07:29.979658,regular,8,0.795,348.0,32380.27,whatsapp,2,monthly,12,escalate_human,0,0.0,0.0,50.0
txn_001081,cust_0493,3,26697.36,upi,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-11T05:02:49.647615,vip,41,0.983,1355.8,130003.75,email,1,monthly,13,switch_to_upi,1,2.45,0.0,0.0
txn_001082,cust_0001,3,476.32,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-03T05:20:33.082424,at_risk,36,0.655,394.0,9338.69,email,0,,1,send_payment_link,0,0.0,0.0,0.5
txn_001083,cust_0161,3,4335.29,card,BANK_DOWNTIME,GATEWAY_ERROR,2025-07-01T15:55:45.330604,regular,6,0.815,3126.5,37036.3,whatsapp,0,,1,send_payment_link,1,8.03,0.0,0.5
txn_001084,cust_0364,2,7325.16,wallet,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-08T21:10:26.799088,vip,11,0.784,816.8,189978.73,sms,1,,10,retry_delayed,0,0.0,0.0,0.0
txn_001085,cust_0293,1,1774.81,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-17T07:56:20.406998,new,39,0.927,13253.99,7353.0,email,3,monthly,0,switch_to_upi,1,2.93,0.0,0.0
txn_001086,cust_0250,2,2334.58,netbanking,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-24T08:58:48.409937,at_risk,8,0.18,485.52,2332.17,whatsapp,0,,16,whatsapp_nudge,0,0.0,0.0,1.5
txn_001087,cust_0433,3,1199.99,card,BANK_DOWNTIME,SERVER_ERROR,2025-07-02T08:25:34.292678,regular,17,0.652,1086.51,17207.33,email,2,,19,retry_delayed,0,0.0,0.0,0.0
txn_001088,cust_0432,1,3688.88,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-15T05:22:24.059530,regular,14,0.915,1199.8,47237.48,email,2,,2,offer_discount,0,0.0,0.0,184.54
txn_001089,cust_0083,1,38802.1,netbanking,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-31T05:03:45.118851,b2b,4,0.821,2440.33,988516.49,whatsapp,1,monthly,8,send_payment_link,0,0.0,0.0,0.5
txn_001090,cust_0260,3,1299.54,card,EXPIRED_CARD,BAD_REQUEST_ERROR,2025-07-19T00:49:53.881604,at_risk,11,0.2,3817.09,1928.63,email,0,quarterly,6,offer_discount,0,0.0,0.0,195.03
txn_001091,cust_0312,3,6133.16,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-04T12:31:12.584353,regular,7,0.789,1761.94,20810.74,sms,1,annual,11,retry_delayed,1,46.99,0.0,0.0
txn_001092,cust_0014,2,2298.18,card,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-24T00:57:04.494329,regular,4,0.866,1512.1,40223.09,whatsapp,3,monthly,11,switch_to_upi,0,0.0,0.0,0.0
txn_001093,cust_0131,2,1444.16,upi,BANK_DOWNTIME,SERVER_ERROR,2025-07-23T07:58:35.545617,vip,25,0.775,5401.1,228754.99,upi,1,,38,retry_delayed,0,0.0,0.0,0.0
txn_001094,cust_0194,2,487.19,card,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-29T05:39:08.461539,at_risk,41,0.465,2655.01,8407.9,whatsapp,3,,6,escalate_human,0,0.0,0.0,50.0
txn_001095,cust_0197,3,3984.81,upi,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-22T03:37:41.593691,vip,26,0.679,3489.32,369661.64,email,1,monthly,0,retry_now,1,1.0,0.0,0.0
txn_001096,cust_0062,3,1187.53,nach,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-29T01:34:35.386952,regular,10,0.723,2198.37,43400.51,email,3,,0,escalate_human,0,0.0,0.0,50.0
txn_001097,cust_0186,3,1513.25,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-20T07:48:47.560587,regular,16,0.482,130.1,8978.1,email,1,monthly,27,retry_delayed,0,0.0,0.0,0.0
txn_001098,cust_0178,1,3677.26,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-22T13:26:48.976154,regular,1,0.853,702.8,24928.32,upi,2,monthly,4,whatsapp_nudge,0,0.0,0.0,1.5
txn_001099,cust_0262,2,93598.76,wallet,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-29T02:11:06.255688,b2b,19,0.913,5828.33,1708536.61,upi,1,,2,retry_delayed,0,0.0,0.0,0.0
txn_001100,cust_0004,1,2343.42,upi,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-13T23:46:47.232430,regular,7,0.934,2675.54,21670.69,sms,1,,20,escalate_human,0,0.0,0.0,50.0
txn_001101,cust_0459,2,1694.75,emi,MERCHANT_INTEGRATION_ERROR,SERVER_ERROR,2025-07-11T17:55:55.059619,b2b,21,0.897,1077.93,715561.14,email,0,,2,escalate_human,0,0.0,0.0,50.0
txn_001102,cust_0203,3,622.23,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-18T14:20:10.703053,regular,4,0.776,1820.28,19751.35,whatsapp,1,annual,5,whatsapp_nudge,0,0.0,0.0,1.5
txn_001103,cust_0387,1,30029.89,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-29T22:26:53.935538,regular,2,0.836,1721.37,28803.8,whatsapp,0,,16,email_reminder,1,20.44,0.0,0.1
txn_001104,cust_0111,3,8843.71,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-10T05:46:23.028130,at_risk,16,0.274,200.09,8571.63,upi,3,,2,send_payment_link,0,0.0,0.0,0.5
txn_001105,cust_0287,2,4301.12,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-10T16:24:53.582900,regular,17,0.617,11606.88,25071.43,sms,3,quarterly,59,offer_discount,0,0.0,0.0,215.16
txn_001106,cust_0050,1,10967.73,card,SUBSCRIPTION_MANDATE_FAILURE,BAD_REQUEST_ERROR,2025-07-25T10:00:02.066344,b2b,41,0.946,988.99,1991382.5,whatsapp,1,monthly,5,whatsapp_nudge,0,0.0,0.0,1.5
txn_001107,cust_0463,2,3916.12,upi,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-15T15:12:12.809365,at_risk,4,0.503,1041.22,5616.73,email,0,monthly,5,escalate_human,0,0.0,0.0,50.0
txn_001108,cust_0324,2,13359.2,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-12T02:51:46.148855,at_risk,8,0.51,2209.55,16067.39,whatsapp,2,,7,whatsapp_nudge,1,0.78,0.0,1.5
txn_001109,cust_0003,2,14497.62,nach,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-02T00:07:28.675856,regular,19,0.727,14328.09,48681.41,sms,1,,18,retry_delayed,0,0.0,0.0,0.0
txn_001110,cust_0141,2,6450.38,upi,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-16T06:28:15.122163,regular,36,0.706,872.26,38145.79,sms,1,quarterly,15,whatsapp_nudge,1,4.47,0.0,1.5
txn_001111,cust_0239,2,6050.55,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-02T11:43:26.028055,regular,5,0.99,1478.37,18228.22,email,3,,20,send_payment_link,1,6.69,0.0,0.5
txn_001112,cust_0284,3,10005.08,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-27T13:08:03.841779,new,18,0.675,1028.68,2911.97,email,3,,21,retry_delayed,0,0.0,0.0,0.0
txn_001113,cust_0423,3,5171.4,netbanking,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-07T10:31:24.547379,at_risk,4,0.554,206.72,17160.68,sms,2,,6,escalate_human,0,0.0,0.0,50.0
txn_001114,cust_0041,2,2819.92,nach,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-01T20:10:27.668646,at_risk,24,0.231,5565.28,2087.41,email,2,monthly,32,send_payment_link,0,0.0,0.0,0.5
txn_001115,cust_0370,1,1216.03,upi,SUSPECTED_FRAUD,BAD_REQUEST_ERROR,2025-07-04T10:49:12.746813,new,2,0.874,1775.96,4261.69,email,2,,10,escalate_human,0,0.0,0.0,50.0
txn_001116,cust_0331,1,4427.23,wallet,AUTH_OTP_FAILURE,GATEWAY_ERROR,2025-07-29T22:40:40.010704,vip,8,0.797,1977.81,119500.09,whatsapp,1,monthly,30,whatsapp_nudge,0,0.0,0.0,1.5
txn_001117,cust_0099,1,59505.92,upi,INVALID_DETAILS,BAD_REQUEST_ERROR,2025-07-09T02:47:19.736328,b2b,10,0.958,4560.38,484792.58,whatsapp,1,,16,whatsapp_nudge,0,0.0,0.0,1.5
txn_001118,cust_0445,2,7502.27,card,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-20T03:53:27.948589,b2b,10,0.919,1305.83,1063915.56,whatsapp,3,monthly,0,whatsapp_nudge,0,0.0,0.0,1.5
txn_001119,cust_0001,3,690.07,netbanking,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-03T20:22:19.235272,at_risk,36,0.655,394.0,9338.69,email,3,,1,retry_delayed,1,11.3,0.0,0.0
txn_001120,cust_0489,3,5064.17,netbanking,USER_ABANDONED,BAD_REQUEST_ERROR,2025-07-19T05:25:15.263232,vip,2,0.818,1346.8,332114.91,whatsapp,3,,17,whatsapp_nudge,1,2.0,0.0,1.5
txn_001121,cust_0248,3,1155.39,netbanking,AUTH_OTP_FAILURE,BAD_REQUEST_ERROR,2025-07-31T11:02:46.446458,at_risk,12,0.257,159.2,14858.8,sms,1,,15,send_payment_link,0,0.0,0.0,0.5
txn_001122,cust_0076,1,14631.4,wallet,BANK_DOWNTIME,BAD_REQUEST_ERROR,2025-07-13T01:56:33.964670,b2b,1,0.891,859.63,107614.45,upi,3,,6,send_payment_link,1,20.95,0.0,0.5
txn_001123,cust_0367,3,7662.2,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-28T20:49:46.240805,regular,5,0.939,1215.85,42289.15,whatsapp,1,,4,retry_now,0,0.0,0.0,0.0
txn_001124,cust_0020,3,16206.92,upi,INSUFFICIENT_FUNDS,BAD_REQUEST_ERROR,2025-07-15T15:15:22.552852,b2b,3,0.829,1034.36,1051408.25,email,3,,15,escalate_human,0,0.0,0.0,50.0
